"FlyBaseID","Fold.Enrichment","FDR.p.value","Human.GeneID","Human.Symbol"
"FBgn0033556",1.68,0,25949,"SYF2"
"FBgn0033557",1.68,0,5822,"PWP2"
"FBgn0033564",1.78,0,5190,"PEX6"
"FBgn0033569",1.68,0,56980,"PRDM10"
"FBgn0033569",1.68,0,22847,"ZNF507"
"FBgn0033582",1.85,0,5359,"PLSCR1"
"FBgn0033584",1.85,0,196743,"PAOX"
"FBgn0033584",1.85,0,54498,"SMOX"
"FBgn0033605",1.88,0,51693,"TRAPPC2L"
"FBgn0033607",1.88,0,57599,"WDR48"
"FBgn0033609",1.55,0.00051,26233,"FBXL6"
"FBgn0033623",1.63,0,388389,"CCDC103"
"FBgn0033623",1.88,0,388389,"CCDC103"
"FBgn0033624",1.88,0,1611,"DAP"
"FBgn0033624",1.63,0,1611,"DAP"
"FBgn0033636",2.01,0,29994,"BAZ2B"
"FBgn0033636",2.01,0,11176,"BAZ2A"
"FBgn0033669",1.6,0,9491,"PSMF1"
"FBgn0033672",1.6,5e-04,55486,"PARL"
"FBgn0033673",2.11,0,2710,"GK"
"FBgn0033673",2.11,0,2712,"GK2"
"FBgn0033673",1.6,5e-04,2710,"GK"
"FBgn0033673",1.6,5e-04,2712,"GK2"
"FBgn0033757",2.06,0,4289,"MKLN1"
"FBgn0033761",1.63,0.00018,549,"AUH"
"FBgn0033761",1.63,0.00018,55268,"ECHDC2"
"FBgn0033762",1.63,0.00018,10463,"SLC30A9"
"FBgn0033763",1.63,0.00018,340075,"ARSI"
"FBgn0033763",1.63,0.00018,79642,"ARSJ"
"FBgn0033763",1.63,0.00018,411,"ARSB"
"FBgn0033778",1.9,0,9390,"SLC22A13"
"FBgn0033853",1.7,0,65220,"NADK"
"FBgn0033889",1.65,0,4343,"MOV10"
"FBgn0033890",1.65,0,11169,"WDHD1"
"FBgn0033891",1.65,0,79133,"NDUFAF5"
"FBgn0033893",1.63,0.00018,98,"ACYP2"
"FBgn0033893",1.63,0.00018,97,"ACYP1"
"FBgn0033897",1.57,0.00047,55683,"KANSL3"
"FBgn0033899",1.57,0.00047,55254,"TMEM39A"
"FBgn0033899",1.57,0.00047,55116,"TMEM39B"
"FBgn0033901",1.57,0.00047,23509,"POFUT1"
"FBgn0033915",1.52,0.00067,54861,"SNRK"
"FBgn0033916",1.52,0.00067,10868,"USP20"
"FBgn0033916",1.52,0.00067,23032,"USP33"
"FBgn0033917",1.52,0.00067,64754,"SMYD3"
"FBgn0033918",1.57,0.00047,55735,"DNAJC11"
"FBgn0033934",1.55,0.00051,649137,"ZSCAN5C"
"FBgn0033934",1.55,0.00051,342933,"ZSCAN5B"
"FBgn0033934",1.55,0.00051,79149,"ZSCAN5A"
"FBgn0033934",1.55,0.00051,7707,"ZNF148"
"FBgn0033934",1.55,0.00051,55734,"ZFP64"
"FBgn0033934",1.55,0.00051,283337,"ZNF740"
"FBgn0033934",1.55,0.00051,23528,"ZNF281"
"FBgn0033935",1.55,0.00051,79109,"MAPKAP1"
"FBgn0033973",1.57,0.00047,3257,"HPS1"
"FBgn0033989",1.68,0,25813,"SAMM50"
"FBgn0033995",1.52,0.00067,653519,"GPR89A"
"FBgn0033995",1.52,0.00067,51463,"GPR89B"
"FBgn0033995",1.52,0.00067,728932,"GPR89C"
"FBgn0033996",1.52,0.00067,11188,"NISCH"
"FBgn0033998",1.68,0,54816,"ZNF280D"
"FBgn0033998",1.68,0,23126,"POGZ"
"FBgn0033998",1.55,0.00051,54816,"ZNF280D"
"FBgn0033998",1.55,0.00051,23126,"POGZ"
"FBgn0033999",1.68,0,3988,"LIPA"
"FBgn0033999",1.68,0,643414,"LIPK"
"FBgn0033999",1.68,0,340654,"LIPM"
"FBgn0033999",1.68,0,8513,"LIPF"
"FBgn0033999",1.68,0,142910,"LIPJ"
"FBgn0033999",1.68,0,643418,"LIPN"
"FBgn0034000",1.55,0.00051,9406,"ZRANB2"
"FBgn0034000",1.55,0.00051,10523,"CHERP"
"FBgn0034000",1.55,0.00051,55119,"PRPF38B"
"FBgn0034000",1.55,0.00051,65117,"RSRC2"
"FBgn0034001",1.68,0,64975,"MRPL41"
"FBgn0034002",1.55,0.00051,55109,"AGGF1"
"FBgn0034002",1.68,0,55109,"AGGF1"
"FBgn0034035",1.7,0,29926,"GMPPA"
"FBgn0034035",1.7,0,29925,"GMPPB"
"FBgn0034049",1.5,8e-04,54716,"SLC6A20"
"FBgn0034049",1.5,8e-04,340024,"SLC6A19"
"FBgn0034049",1.5,8e-04,348932,"SLC6A18"
"FBgn0034049",1.5,8e-04,6535,"SLC6A8"
"FBgn0034050",1.5,8e-04,79770,"TXNDC15"
"FBgn0034075",1.93,0,444,"ASPH"
"FBgn0034086",2.06,0,79706,"PRKRIP1"
"FBgn0034087",2.06,0,23277,"KIAA0664"
"FBgn0034091",1.68,0,3300,"DNAJB2"
"FBgn0034091",1.68,0,10049,"DNAJB6"
"FBgn0034091",1.68,0,165721,"DNAJB8"
"FBgn0034091",1.68,0,150353,"DNAJB7"
"FBgn0034176",1.73,0,10269,"ZMPSTE24"
"FBgn0034179",1.73,0,51763,"INPP5K"
"FBgn0034179",1.73,0,27124,"INPP5J"
"FBgn0034180",1.55,0.00051,23301,"EHBP1"
"FBgn0034180",1.55,0.00051,254102,"EHBP1L1"
"FBgn0034181",1.55,0.00051,10605,"PAIP1"
"FBgn0034214",1.96,0,54901,"CDKAL1"
"FBgn0034215",1.96,0,4507,"MTAP"
"FBgn0034219",1.63,0.00018,266977,"GPR110"
"FBgn0034219",1.63,0.00018,2015,"EMR1"
"FBgn0034243",1.6,0,29889,"GNL2"
"FBgn0034258",1.63,0,728689,"EIF3CL"
"FBgn0034258",1.63,0,8663,"EIF3C"
"FBgn0034276",1.73,0,1757,"SARDH"
"FBgn0034276",1.73,0,29958,"DMGDH"
"FBgn0034299",1.73,0,1841,"DTYMK"
"FBgn0034300",1.73,0,6942,"TCF20"
"FBgn0034307",1.83,0,84273,"NOA1"
"FBgn0034308",1.83,0,55917,"CTTNBP2NL"
"FBgn0034308",1.83,0,83992,"CTTNBP2"
"FBgn0034308",1.83,0,27145,"FILIP1"
"FBgn0034327",1.63,0.00018,51527,"GSKIP"
"FBgn0034401",1.7,0,4141,"MARS"
"FBgn0034403",1.7,0,10982,"MAPRE2"
"FBgn0034403",1.7,0,22919,"MAPRE1"
"FBgn0034403",1.7,0,22924,"MAPRE3"
"FBgn0034410",1.73,0,10210,"TOPORS"
"FBgn0034418",1.68,0,338692,"ANKRD13D"
"FBgn0034418",1.68,0,88455,"ANKRD13A"
"FBgn0034418",1.68,0,124930,"ANKRD13B"
"FBgn0034419",1.68,0,26090,"ABHD12"
"FBgn0034419",1.68,0,145447,"ABHD12B"
"FBgn0034436",1.5,8e-04,79956,"ERMP1"
"FBgn0034447",1.65,0,199953,"TMEM201"
"FBgn0034495",1.57,0,79075,"DSCC1"
"FBgn0034542",2.16,0,10116,"FEM1B"
"FBgn0034543",2.16,0,84191,"FAM96A"
"FBgn0034570",2.06,0,9923,"ZBTB40"
"FBgn0034570",1.96,0,9923,"ZBTB40"
"FBgn0034570",2.08,0,9923,"ZBTB40"
"FBgn0034582",1.6,5e-04,1118,"CHIT1"
"FBgn0034582",1.6,5e-04,1116,"CHI3L1"
"FBgn0034590",1.5,0,9863,"MAGI2"
"FBgn0034590",1.5,0,260425,"MAGI3"
"FBgn0034590",1.5,0,9223,"MAGI1"
"FBgn0034592",1.5,0,84288,"EFCAB2"
"FBgn0034646",1.73,0,8480,"RAE1"
"FBgn0034646",1.52,0,8480,"RAE1"
"FBgn0034646",1.68,0,8480,"RAE1"
"FBgn0034650",1.68,0,10589,"DRAP1"
"FBgn0034727",1.6,5e-04,7818,"DAP3"
"FBgn0034728",1.6,5e-04,10111,"RAD50"
"FBgn0034791",2.13,0,10328,"EMC8"
"FBgn0034791",2.13,0,51016,"EMC9"
"FBgn0034792",2.13,0,10730,"YME1L1"
"FBgn0034793",2.13,0,54940,"OCIAD1"
"FBgn0034793",2.13,0,132299,"OCIAD2"
"FBgn0034795",2.13,0,9439,"MED23"
"FBgn0034800",2.21,0,7378,"UPP1"
"FBgn0034800",2.21,0,151531,"UPP2"
"FBgn0034802",2.21,0,7555,"CNBP"
"FBgn0034802",2.21,0,389874,"ZCCHC13"
"FBgn0034803",2.21,0,84279,"PRADC1"
"FBgn0034876",1.55,0.00051,11171,"STRAP"
"FBgn0034877",1.55,0.00051,1337,"COX6A1"
"FBgn0034877",1.55,0.00051,1339,"COX6A2"
"FBgn0034913",1.83,0,9342,"SNAP29"
"FBgn0034914",1.83,0,81542,"TMX1"
"FBgn0034914",1.83,0,56255,"TMX4"
"FBgn0034946",1.7,0,7554,"ZNF8"
"FBgn0034946",1.7,0,92283,"ZNF461"
"FBgn0034946",1.7,0,128209,"KLF17"
"FBgn0034948",1.98,0,23645,"PPP1R15A"
"FBgn0034948",1.78,0,23645,"PPP1R15A"
"FBgn0035021",1.7,0,55596,"ZCCHC8"
"FBgn0035082",2.03,0,87769,"GGACT"
"FBgn0035082",1.78,0,87769,"GGACT"
"FBgn0035083",2.03,0,87769,"GGACT"
"FBgn0035083",1.78,0,87769,"GGACT"
"FBgn0035084",1.78,0,11197,"WIF1"
"FBgn0035084",1.78,0,51172,"NAGPA"
"FBgn0035084",2.03,0,11197,"WIF1"
"FBgn0035084",2.03,0,51172,"NAGPA"
"FBgn0035085",2.03,0,10184,"LHFPL2"
"FBgn0035085",1.78,0,10184,"LHFPL2"
"FBgn0035113",1.68,0,8989,"TRPA1"
"FBgn0035142",1.58,0.00051,28996,"HIPK2"
"FBgn0035142",1.58,0.00051,204851,"HIPK1"
"FBgn0035142",1.58,0.00051,10114,"HIPK3"
"FBgn0035162",1.76,0,23450,"SF3B3"
"FBgn0035165",1.76,0,10134,"BCAP31"
"FBgn0035165",1.76,0,55973,"BCAP29"
"FBgn0035206",1.71,0,60526,"C2orf43"
"FBgn0035206",1.97,0,60526,"C2orf43"
"FBgn0035207",1.97,0,26091,"HERC4"
"FBgn0035207",1.97,0,8916,"HERC3"
"FBgn0035207",1.97,0,55008,"HERC6"
"FBgn0035207",1.71,0,26091,"HERC4"
"FBgn0035207",1.71,0,8916,"HERC3"
"FBgn0035207",1.71,0,55008,"HERC6"
"FBgn0035232",1.76,0,9921,"RNF10"
"FBgn0035233",1.76,0,5192,"PEX10"
"FBgn0035247",1.89,0,339175,"METTL2A"
"FBgn0035247",1.89,0,55798,"METTL2B"
"FBgn0035247",1.89,0,79828,"METTL8"
"FBgn0035285",1.71,0,80194,"TMEM134"
"FBgn0035285",1.79,0,80194,"TMEM134"
"FBgn0035321",1.68,0,79901,"CYBRD1"
"FBgn0035321",1.68,0,1534,"CYB561"
"FBgn0035321",1.68,0,220002,"CYBASC3"
"FBgn0035323",1.5,0.0011,83640,"FAM103A1"
"FBgn0035371",1.84,0,23382,"AHCYL2"
"FBgn0035371",1.84,0,10768,"AHCYL1"
"FBgn0035372",1.84,0,90313,"TP53I13"
"FBgn0035404",1.6,0.00047,4722,"NDUFS3"
"FBgn0035405",1.6,0.00047,339451,"KLHL17"
"FBgn0035410",1.66,0.00018,4606,"MYBPC2"
"FBgn0035410",1.66,0.00018,4608,"MYBPH"
"FBgn0035410",1.66,0.00018,343263,"MYBPHL"
"FBgn0035411",1.66,0.00018,55704,"CCDC88A"
"FBgn0035411",1.66,0.00018,440193,"CCDC88C"
"FBgn0035411",1.66,0.00018,283234,"CCDC88B"
"FBgn0035426",1.66,0,23399,"CTDNEP1"
"FBgn0035444",1.55,0.00067,25798,"BRI3"
"FBgn0035445",1.55,0.00067,3423,"IDS"
"FBgn0035449",1.63,5e-04,51006,"SLC35C2"
"FBgn0035470",1.97,0,221960,"CCZ1B"
"FBgn0035470",1.97,0,51622,"CCZ1"
"FBgn0035471",1.97,0,9524,"TECR"
"FBgn0035471",1.97,0,253017,"TECRL"
"FBgn0035515",1.86,0,58472,"SQRDL"
"FBgn0035517",1.76,0,130814,"PQLC3"
"FBgn0035518",1.66,0,152518,"NFXL1"
"FBgn0035519",1.66,0,7920,"ABHD16A"
"FBgn0035519",1.66,0,140701,"ABHD16B"
"FBgn0035521",1.66,0,8992,"ATP6V0E1"
"FBgn0035521",1.66,0,155066,"ATP6V0E2"
"FBgn0035587",1.66,0,54332,"GDAP1"
"FBgn0035587",1.66,0,78997,"GDAP1L1"
"FBgn0035589",1.66,0,25978,"CHMP2B"
"FBgn0035590",1.66,0,112858,"TP53RK"
"FBgn0035592",1.66,0,51398,"WDR83OS"
"FBgn0035600",1.79,0,1537,"CYC1"
"FBgn0035632",1.73,0,80347,"COASY"
"FBgn0035633",1.73,0,57602,"USP36"
"FBgn0035633",1.73,0,84132,"USP42"
"FBgn0035688",1.5,0,55291,"PPP6R3"
"FBgn0035688",1.5,0,9701,"PPP6R2"
"FBgn0035688",1.5,0,22870,"PPP6R1"
"FBgn0035689",1.5,0,257218,"SHPRH"
"FBgn0035690",2.02,0,57573,"ZNF471"
"FBgn0035690",2.02,0,388507,"ZNF788"
"FBgn0035691",1.58,0,51710,"ZNF44"
"FBgn0035691",1.58,0,388507,"ZNF788"
"FBgn0035692",1.84,0,51639,"SF3B14"
"FBgn0035702",1.79,0,57862,"ZNF410"
"FBgn0035702",1.79,0,7789,"ZXDA"
"FBgn0035702",1.79,0,25850,"ZNF345"
"FBgn0035702",1.79,0,158586,"ZXDB"
"FBgn0035702",1.79,0,2971,"GTF3A"
"FBgn0035702",1.79,0,57336,"ZNF287"
"FBgn0035702",1.79,0,55079,"FEZF2"
"FBgn0035702",1.79,0,388507,"ZNF788"
"FBgn0035702",1.79,0,148266,"ZNF569"
"FBgn0035702",1.79,0,83744,"ZNF484"
"FBgn0035703",1.79,0,29919,"C18orf8"
"FBgn0035713",1.53,8e-04,57337,"SENP7"
"FBgn0035713",1.53,8e-04,26054,"SENP6"
"FBgn0035714",1.53,8e-04,51119,"SBDS"
"FBgn0035720",1.76,0,1655,"DDX5"
"FBgn0035720",1.76,0,10521,"DDX17"
"FBgn0035724",2.2,0,146845,"WDR16"
"FBgn0035725",2.2,0,79003,"MIS12"
"FBgn0035726",2.2,0,10279,"PRSS16"
"FBgn0035772",1.5,0.0011,6451,"SH3BGRL"
"FBgn0035772",1.5,0.0011,83442,"SH3BGRL3"
"FBgn0035772",1.5,0.0011,83699,"SH3BGRL2"
"FBgn0035772",1.5,0.0011,6450,"SH3BGR"
"FBgn0035792",1.76,0,56893,"UBQLN4"
"FBgn0035793",1.76,0,7917,"BAG6"
"FBgn0035811",1.68,0,34,"ACADM"
"FBgn0035830",1.53,8e-04,51035,"UBXN1"
"FBgn0035833",2.07,0,9856,"KIAA0319"
"FBgn0035833",2.07,0,79932,"KIAA0319L"
"FBgn0035833",1.84,0,9856,"KIAA0319"
"FBgn0035833",1.84,0,79932,"KIAA0319L"
"FBgn0035833",1.71,0,9856,"KIAA0319"
"FBgn0035833",1.71,0,79932,"KIAA0319L"
"FBgn0035849",1.91,0,2103,"ESRRB"
"FBgn0035849",1.91,0,2104,"ESRRG"
"FBgn0035849",1.91,0,2101,"ESRRA"
"FBgn0035849",1.91,0,2100,"ESR2"
"FBgn0035850",1.91,0,26100,"WIPI2"
"FBgn0035850",1.91,0,55062,"WIPI1"
"FBgn0035851",1.91,0,9862,"MED24"
"FBgn0035852",1.89,0,9093,"DNAJA3"
"FBgn0035853",1.89,0,9040,"UBE2M"
"FBgn0035854",1.89,0,1725,"DHPS"
"FBgn0035868",1.53,8e-04,115004,"MB21D1"
"FBgn0035871",1.53,8e-04,7009,"TMBIM6"
"FBgn0035878",1.55,0.00067,51182,"HSPA14"
"FBgn0035879",1.55,0.00067,23637,"RABGAP1"
"FBgn0035879",1.55,0.00067,9910,"RABGAP1L"
"FBgn0035923",1.91,0,26098,"C10orf137"
"FBgn0035947",1.68,0,6730,"SRP68"
"FBgn0035959",1.79,0,254170,"FBXO33"
"FBgn0035960",1.79,0,285521,"COX18"
"FBgn0035989",1.66,0,79969,"ATAT1"
"FBgn0035993",1.6,0.00047,4800,"NFYA"
"FBgn0035995",1.6,0.00047,146691,"TOM1L2"
"FBgn0035995",1.6,0.00047,10043,"TOM1"
"FBgn0035997",1.53,8e-04,7528,"YY1"
"FBgn0035997",1.53,8e-04,404281,"YY2"
"FBgn0035998",1.53,8e-04,29901,"SAC3D1"
"FBgn0035998",1.53,0,29901,"SAC3D1"
"FBgn0035999",1.53,8e-04,390637,"GDPGP1"
"FBgn0036000",1.53,0,79691,"QTRTD1"
"FBgn0036008",1.53,8e-04,55379,"LRRC59"
"FBgn0036030",2.12,0,5631,"PRPS1"
"FBgn0036030",2.12,0,5634,"PRPS2"
"FBgn0036030",2.12,0,221823,"PRPS1L1"
"FBgn0036030",1.73,0,5631,"PRPS1"
"FBgn0036030",1.73,0,5634,"PRPS2"
"FBgn0036030",1.73,0,221823,"PRPS1L1"
"FBgn0036030",1.86,0,5631,"PRPS1"
"FBgn0036030",1.86,0,5634,"PRPS2"
"FBgn0036030",1.86,0,221823,"PRPS1L1"
"FBgn0036090",1.73,0,255919,"CNEP1R1"
"FBgn0036096",1.58,0.00051,57037,"ANKMY2"
"FBgn0036117",1.53,8e-04,51166,"AADAT"
"FBgn0036117",1.84,0,51166,"AADAT"
"FBgn0036118",1.84,0,282991,"BLOC1S2"
"FBgn0036125",1.71,0,389434,"IYD"
"FBgn0036126",1.71,0,1054,"CEBPG"
"FBgn0036211",2.15,0,1727,"CYB5R3"
"FBgn0036211",2.15,0,51706,"CYB5R1"
"FBgn0036211",2.15,0,51700,"CYB5R2"
"FBgn0036212",2.15,0,5515,"PPP2CA"
"FBgn0036212",2.15,0,5531,"PPP4C"
"FBgn0036213",2.15,0,4736,"RPL10A"
"FBgn0036254",1.5,0.0011,65095,"KRI1"
"FBgn0036254",2.1,0,65095,"KRI1"
"FBgn0036255",1.5,0.0011,9140,"ATG12"
"FBgn0036257",2.1,0,392,"ARHGAP1"
"FBgn0036257",2.1,0,553158,"PRR5-ARHGAP8"
"FBgn0036257",1.5,0.0011,392,"ARHGAP1"
"FBgn0036257",1.5,0.0011,553158,"PRR5-ARHGAP8"
"FBgn0036316",1.5,0.0011,29988,"SLC2A8"
"FBgn0036316",1.5,0.0011,11182,"SLC2A6"
"FBgn0036332",1.91,0,8454,"CUL1"
"FBgn0036332",1.63,5e-04,8454,"CUL1"
"FBgn0036333",1.91,0,85377,"MICALL1"
"FBgn0036333",1.91,0,79778,"MICALL2"
"FBgn0036334",1.91,0,3336,"HSPE1"
"FBgn0036334",1.63,5e-04,3336,"HSPE1"
"FBgn0036336",1.91,0,23463,"ICMT"
"FBgn0036341",1.66,0.00018,23673,"STX12"
"FBgn0036376",1.55,0.00067,8496,"PPFIBP1"
"FBgn0036376",1.55,0.00067,8495,"PPFIBP2"
"FBgn0036397",1.68,0,8131,"NPRL3"
"FBgn0036398",1.68,0,55209,"SETD5"
"FBgn0036398",1.68,0,55904,"MLL5"
"FBgn0036405",1.68,0,57109,"REXO4"
"FBgn0036428",2.02,0,5507,"PPP1R3C"
"FBgn0036428",2.02,0,79660,"PPP1R3B"
"FBgn0036446",2.04,0,11282,"MGAT4B"
"FBgn0036446",2.04,0,11320,"MGAT4A"
"FBgn0036448",1.5,0.0011,25930,"PTPN23"
"FBgn0036449",1.89,0,57104,"PNPLA2"
"FBgn0036449",1.89,0,80339,"PNPLA3"
"FBgn0036449",1.89,0,150379,"PNPLA5"
"FBgn0036449",1.89,0,285848,"PNPLA1"
"FBgn0036449",1.76,0,57104,"PNPLA2"
"FBgn0036449",1.76,0,80339,"PNPLA3"
"FBgn0036449",1.76,0,150379,"PNPLA5"
"FBgn0036449",1.76,0,285848,"PNPLA1"
"FBgn0036450",1.76,0,81550,"TDRD3"
"FBgn0036450",1.89,0,81550,"TDRD3"
"FBgn0036450",1.68,0,81550,"TDRD3"
"FBgn0036462",1.76,0,54148,"MRPL39"
"FBgn0036463",1.6,0.00047,8434,"RECK"
"FBgn0036463",1.86,0,8434,"RECK"
"FBgn0036463",1.53,8e-04,8434,"RECK"
"FBgn0036479",1.81,0,118490,"MSS51"
"FBgn0036484",1.58,0.00051,8504,"PEX3"
"FBgn0036486",1.81,0,2956,"MSH6"
"FBgn0036487",1.81,0,26121,"PRPF31"
"FBgn0036488",1.81,0,140823,"ROMO1"
"FBgn0036492",1.6,0.00047,54831,"BEST2"
"FBgn0036492",1.6,0.00047,266675,"BEST4"
"FBgn0036492",1.6,0.00047,144453,"BEST3"
"FBgn0036492",1.6,0.00047,7439,"BEST1"
"FBgn0036493",1.6,0.00047,84889,"SLC7A3"
"FBgn0036493",1.6,0.00047,6541,"SLC7A1"
"FBgn0036493",1.6,0.00047,6542,"SLC7A2"
"FBgn0036502",1.86,0,84331,"FAM195A"
"FBgn0036516",2.12,0,54926,"UBE2R2"
"FBgn0036516",2.12,0,997,"CDC34"
"FBgn0036518",2.12,0,57569,"ARHGAP20"
"FBgn0036534",1.71,0,167227,"DCP2"
"FBgn0036574",2.1,0,79915,"ATAD5"
"FBgn0036574",1.6,0.00047,79915,"ATAD5"
"FBgn0036623",1.58,0.00051,56894,"AGPAT3"
"FBgn0036623",1.58,0.00051,56895,"AGPAT4"
"FBgn0036624",1.58,0.00051,51364,"ZMYND10"
"FBgn0036624",1.58,0.00051,643314,"KIAA0754"
"FBgn0036640",1.71,0,10482,"NXF1"
"FBgn0036641",1.71,0,6607,"SMN2"
"FBgn0036641",1.71,0,6606,"SMN1"
"FBgn0036643",1.79,0,9482,"STX8"
"FBgn0036667",1.76,0,746,"C11orf10"
"FBgn0036668",1.76,0,84186,"ZCCHC7"
"FBgn0036685",1.63,5e-04,8030,"CCDC6"
"FBgn0036686",1.63,5e-04,9790,"BMS1"
"FBgn0036745",1.73,0,9403,"Sep-15"
"FBgn0036759",1.58,0.00051,283871,"PGP"
"FBgn0036759",1.58,0.00051,57026,"PDXP"
"FBgn0036760",1.84,0,283871,"PGP"
"FBgn0036760",1.84,0,57026,"PDXP"
"FBgn0036760",1.58,0.00051,283871,"PGP"
"FBgn0036760",1.58,0.00051,57026,"PDXP"
"FBgn0036761",1.84,0,219541,"MED19"
"FBgn0036762",1.58,0.00051,1738,"DLD"
"FBgn0036762",1.84,0,1738,"DLD"
"FBgn0036763",1.84,0,10352,"WARS2"
"FBgn0036764",2.28,0,6541,"SLC7A1"
"FBgn0036764",2.28,0,6542,"SLC7A2"
"FBgn0036764",2.28,0,84889,"SLC7A3"
"FBgn0036764",1.89,0,6541,"SLC7A1"
"FBgn0036764",1.89,0,6542,"SLC7A2"
"FBgn0036764",1.89,0,84889,"SLC7A3"
"FBgn0036816",1.53,8e-04,9058,"SLC13A2"
"FBgn0036816",1.53,8e-04,284111,"SLC13A5"
"FBgn0036816",1.53,8e-04,64849,"SLC13A3"
"FBgn0036816",1.53,8e-04,6561,"SLC13A1"
"FBgn0036816",1.53,8e-04,26266,"SLC13A4"
"FBgn0036821",2.2,0,2180,"ACSL1"
"FBgn0036821",2.2,0,51703,"ACSL5"
"FBgn0036821",2.2,0,23305,"ACSL6"
"FBgn0036821",1.91,0,2180,"ACSL1"
"FBgn0036821",1.91,0,51703,"ACSL5"
"FBgn0036821",1.91,0,23305,"ACSL6"
"FBgn0036821",1.63,5e-04,2180,"ACSL1"
"FBgn0036821",1.63,5e-04,51703,"ACSL5"
"FBgn0036821",1.63,5e-04,23305,"ACSL6"
"FBgn0036821",1.58,0,2180,"ACSL1"
"FBgn0036821",1.58,0,51703,"ACSL5"
"FBgn0036821",1.58,0,23305,"ACSL6"
"FBgn0036822",1.91,0,4815,"NINJ2"
"FBgn0036822",1.91,0,4814,"NINJ1"
"FBgn0036822",2.2,0,4815,"NINJ2"
"FBgn0036822",2.2,0,4814,"NINJ1"
"FBgn0036822",1.58,0,4815,"NINJ2"
"FBgn0036822",1.58,0,4814,"NINJ1"
"FBgn0036822",1.63,5e-04,4815,"NINJ2"
"FBgn0036822",1.63,5e-04,4814,"NINJ1"
"FBgn0036824",1.63,5e-04,36,"ACADSB"
"FBgn0036825",1.63,5e-04,6154,"RPL26"
"FBgn0036825",1.63,5e-04,51121,"RPL26L1"
"FBgn0036826",1.76,0,121355,"GTSF1"
"FBgn0036827",1.63,5e-04,9541,"CIR1"
"FBgn0036828",1.76,0,24148,"PRPF6"
"FBgn0036837",2.33,0,56261,"GPCPD1"
"FBgn0036853",1.55,0.00067,219927,"MRPL21"
"FBgn0036856",1.66,0.00018,29081,"METTL5"
"FBgn0036856",2.02,0,29081,"METTL5"
"FBgn0036887",1.73,0,26355,"FAM162A"
"FBgn0036887",1.73,0,221303,"FAM162B"
"FBgn0036889",1.73,0,55178,"RNMTL1"
"FBgn0036892",1.6,0.00047,9361,"LONP1"
"FBgn0036893",1.6,0.00047,5281,"PIGF"
"FBgn0036910",1.58,0,1573,"CYP2J2"
"FBgn0036910",1.58,0,113612,"CYP2U1"
"FBgn0036911",1.58,0,9158,"FIBP"
"FBgn0036915",1.63,0,9129,"PRPF3"
"FBgn0036919",1.5,0.0011,26003,"GORASP2"
"FBgn0036919",1.5,0.0011,64689,"GORASP1"
"FBgn0036927",1.73,0,18,"ABAT"
"FBgn0036929",1.73,0,10875,"FGL2"
"FBgn0036929",1.73,0,2335,"FN1"
"FBgn0036929",1.73,0,253935,"ANGPTL5"
"FBgn0036958",2.07,0,57479,"PRR12"
"FBgn0036959",2.07,0,1635,"DCTD"
"FBgn0036998",1.68,0,203547,"VMA21"
"FBgn0036999",1.68,0,25797,"QPCT"
"FBgn0036999",1.68,0,54814,"QPCTL"
"FBgn0036999",1.55,0.00067,25797,"QPCT"
"FBgn0036999",1.55,0.00067,54814,"QPCTL"
"FBgn0037001",1.55,0.00067,4704,"NDUFA9"
"FBgn0037007",2.02,0,664,"BNIP3"
"FBgn0037009",2.02,0,113402,"SFT2D1"
"FBgn0037009",2.02,0,375035,"SFT2D2"
"FBgn0037010",2.33,0,9791,"PTDSS1"
"FBgn0037011",2.33,0,10101,"NUBP2"
"FBgn0037017",1.81,0,10311,"DSCR3"
"FBgn0037018",1.81,0,55101,"ATP5SL"
"FBgn0037019",1.99,0,9409,"PEX16"
"FBgn0037020",1.99,0,5195,"PEX14"
"FBgn0037021",2.07,0,63935,"PCIF1"
"FBgn0037044",1.5,0.0011,57107,"PDSS2"
"FBgn0037045",1.89,0,79091,"METTL22"
"FBgn0037070",2.02,0,253190,"SERHL2"
"FBgn0037071",2.02,0,253190,"SERHL2"
"FBgn0037092",1.53,8e-04,2823,"GPM6A"
"FBgn0037092",1.53,8e-04,2824,"GPM6B"
"FBgn0037092",1.53,8e-04,5354,"PLP1"
"FBgn0037093",1.76,0,8621,"CDK13"
"FBgn0037093",1.76,0,51755,"CDK12"
"FBgn0037102",1.63,5e-04,90480,"GADD45GIP1"
"FBgn0037116",1.79,0,57679,"ALS2"
"FBgn0037116",1.79,0,259173,"ALS2CL"
"FBgn0037117",1.79,0,2802,"GOLGA3"
"FBgn0037120",1.63,5e-04,51193,"ZNF639"
"FBgn0037121",1.63,5e-04,5437,"POLR2H"
"FBgn0037137",1.53,8e-04,9221,"NOLC1"
"FBgn0037138",1.55,0.00067,8659,"ALDH4A1"
"FBgn0037202",1.91,0,2966,"GTF2H2"
"FBgn0037202",1.91,0,730394,"GTF2H2D"
"FBgn0037220",2.32,0,55696,"RBM22"
"FBgn0037242",1.54,8e-04,54708,"Mar-05"
"FBgn0037242",1.75,0,54708,"Mar-05"
"FBgn0037244",1.54,8e-04,54793,"KCTD9"
"FBgn0037244",1.75,0,54793,"KCTD9"
"FBgn0037254",1.93,0,25981,"DNAH1"
"FBgn0037261",1.9,0,26097,"CHTOP"
